turn,fromRank,fromFile,toRank,toFile,timeSpent,ELO,win
48,2,2,3,0,13,2365,1
52,3,0,1,1,14,2365,1
54,1,1,3,2,14,2365,1
58,3,2,2,0,15,2365,1
2,7,6,5,5,1,2429,1
2,7,6,5,5,1,2418,0
10,5,5,3,4,4,2418,0
12,3,4,2,2,3,2418,0
22,7,1,6,3,11,2418,0
28,6,3,5,1,8,2418,0
34,5,1,3,0,10,2418,0
4,7,1,5,2,2,2238,0
12,5,2,3,3,5,2238,0
14,7,6,5,5,7,2238,0
18,3,3,2,5,6,2238,0
8,7,6,5,5,4,1889,0
16,7,1,6,3,8,1889,0
22,5,5,4,3,9,1889,0
24,4,3,2,4,6,1889,0
26,2,4,1,6,7,1889,0
28,6,3,5,5,10,1889,0
30,1,6,3,7,8,1889,0
32,3,7,4,5,8,1889,0
36,4,5,2,4,10,1889,0
8,7,6,5,5,4,2208,1
10,7,1,5,2,5,2208,1
14,5,5,4,3,5,2208,1
16,4,3,3,1,4,2208,1
20,3,1,5,0,6,2208,1
2,7,6,5,5,1,1855,0
10,7,1,5,2,5,1855,0
16,5,2,3,1,5,1855,0
20,3,1,5,2,6,1855,0
28,5,2,6,4,9,1855,0
30,5,5,3,4,14,1855,0
4,7,1,5,2,2,1804,0
6,7,6,5,5,3,1804,0
26,5,5,3,6,11,1804,0
4,7,1,5,2,2,2412,1
6,7,6,5,5,3,2412,1
12,5,5,4,3,4,2412,1
18,5,2,4,0,8,2412,1
16,7,6,6,4,8,2319,1
28,7,1,5,2,14,2319,1
30,5,2,3,3,8,2319,1
4,7,6,5,5,2,2202,1
20,7,1,6,3,10,2202,1
22,6,3,4,4,6,2202,1
24,5,5,3,4,11,2202,1
26,3,4,2,2,7,2202,1
4,7,6,5,5,2,1825,0
6,5,5,4,3,2,1825,0
12,7,1,5,2,6,1825,0
16,4,3,3,1,6,1825,0
18,3,1,1,2,5,1825,0
20,1,2,3,3,5,1825,0
22,3,3,4,5,6,1825,0
8,7,6,5,5,4,2410,1
16,7,1,5,2,8,2410,1
30,5,2,4,4,11,2410,1
6,7,6,5,5,3,1833,0
18,7,1,5,2,9,1833,0
22,5,5,4,3,9,1833,0
40,5,2,3,3,15,1833,0
48,3,3,1,2,14,1833,0
14,7,1,6,3,7,1679,0
16,7,6,5,5,8,1679,0
18,5,5,4,3,5,1679,0
30,6,3,4,4,11,1679,0
38,4,4,2,3,11,1679,0
42,2,3,0,4,11,1679,0
2,7,6,5,5,1,1836,0
14,7,1,6,3,7,1836,0
20,5,5,3,6,9,1836,0
26,6,3,4,4,9,1836,0
36,4,4,3,2,11,1836,0
38,3,2,1,1,10,1836,0
6,7,6,5,5,3,2408,1
10,5,5,4,3,3,2408,1
14,4,3,2,2,4,2408,1
6,7,6,5,5,3,2006,0
12,5,5,4,3,4,2006,0
14,4,3,2,2,4,2006,0
32,7,1,6,3,16,2006,0
36,6,3,5,1,10,2006,0
48,5,1,3,0,15,2006,0
54,3,0,2,2,15,2006,0
56,2,2,1,4,24,2006,0
58,1,4,3,3,15,2006,0
12,7,1,5,2,6,1800,0
14,7,6,5,5,7,1800,0
18,5,5,3,6,5,1800,0
22,3,6,1,5,6,1800,0
24,1,5,0,3,6,1800,0
26,0,3,2,2,7,1800,0
4,7,1,5,2,2,2296,1
16,7,6,6,4,8,2296,1
12,7,6,6,4,6,1664,0
20,7,1,5,2,10,1664,0
22,6,4,4,5,8,1664,0
2,7,6,5,5,1,1887,1
6,7,1,5,2,3,1887,1
10,5,2,4,4,3,1887,1
2,7,6,5,5,1,1740,0
10,7,1,5,2,5,1740,0
16,5,2,3,1,5,1740,0
20,3,1,5,2,6,1740,0
28,5,2,4,0,9,1740,0
32,5,5,3,4,15,1740,0
36,4,0,2,1,11,1740,0
38,2,1,0,0,10,1740,0
40,3,4,2,2,12,1740,0
42,2,2,0,1,11,1740,0
6,7,6,5,5,3,1693,0
18,7,1,5,2,9,1693,0
32,5,2,4,0,11,1693,0
36,4,0,2,1,10,1693,0
40,5,5,3,4,18,1693,0
52,2,1,4,2,17,1693,0
20,7,1,6,3,10,2042,1
26,7,6,5,7,13,2042,1
28,5,7,6,5,7,2042,1
30,6,3,4,2,10,2042,1
34,4,2,3,0,9,2042,1
36,3,0,2,2,9,2042,1
56,6,5,5,3,21,2042,1
60,5,3,3,2,16,2042,1
6,7,6,5,5,3,2291,1
8,5,5,4,3,2,2291,1
10,4,3,2,2,3,2291,1
18,7,1,6,3,9,2291,1
24,6,3,4,2,7,2291,1
26,4,2,3,4,7,2291,1
12,7,1,6,3,6,2406,1
14,7,6,5,5,7,2406,1
26,6,3,5,1,10,2406,1
30,5,1,3,2,8,2406,1
34,3,2,5,3,9,2406,1
36,5,3,3,4,9,2406,1
10,7,6,5,5,5,1713,0
12,7,1,5,2,6,1713,0
22,5,2,3,1,8,1713,0
24,3,1,5,2,6,1713,0
28,5,2,4,4,8,1713,0
38,5,5,3,6,16,1713,0
42,3,6,5,5,11,1713,0
46,5,5,3,4,12,1713,0
14,7,6,5,5,7,1669,0
22,7,1,6,3,11,1669,0
32,6,3,4,2,10,1669,0
34,4,2,2,1,9,1669,0
8,7,6,5,5,4,2404,1
12,7,1,5,2,6,2404,1
2,7,6,5,5,1,1679,0
22,7,1,5,2,11,1679,0
24,5,5,3,6,11,1679,0
28,5,2,4,0,8,1679,0
32,4,0,2,1,9,1679,0
24,7,6,5,5,12,2402,1
32,7,1,6,3,16,2402,1
34,6,3,4,4,9,2402,1
38,5,5,6,3,13,2402,1
44,6,3,7,5,12,2402,1
52,7,5,5,6,15,2402,1
2,7,6,5,5,1,1690,0
16,5,5,6,3,7,1690,0
18,7,1,5,2,9,1690,0
30,5,2,3,3,10,1690,0
36,3,3,2,1,10,1690,0
38,2,1,0,0,10,1690,0
10,7,1,5,2,5,2108,1
20,7,6,6,4,10,2108,1
38,6,4,5,2,14,2108,1
4,7,1,5,2,2,2083,1
8,5,2,4,4,3,2083,1
16,7,6,5,5,8,2083,1
40,5,5,4,7,16,2083,1
46,4,7,6,6,13,2083,1
14,7,6,5,5,7,2456,1
16,7,1,5,2,8,2456,1
18,5,2,3,3,5,2456,1
50,5,5,3,6,21,2456,1
54,3,6,5,5,14,2456,1
60,5,5,3,4,16,2456,1
66,3,4,5,5,18,2456,1
74,5,5,3,4,20,2456,1
8,7,6,5,5,4,2109,0
14,7,1,6,3,7,2109,0
16,6,3,7,5,4,2109,0
18,7,5,5,6,5,2109,0
24,5,5,6,7,10,2109,0
26,6,7,4,6,7,2109,0
28,4,6,2,5,7,2109,0
34,5,6,3,5,12,2109,0
2,7,6,5,5,1,1908,0
12,5,5,3,4,5,1908,0
20,7,1,5,2,10,1908,0
24,5,2,3,3,7,1908,0
2,7,6,5,5,1,2351,1
6,7,1,6,3,3,2351,1
32,5,5,3,4,15,2351,1
40,6,3,4,2,18,2351,1
60,4,2,6,3,20,2351,1
8,7,1,5,2,4,2533,1
18,7,6,6,4,9,2533,1
24,5,2,4,4,10,2533,1
32,6,4,5,2,11,2533,1
44,5,2,6,4,14,2533,1
46,6,4,4,5,12,2533,1
54,4,5,2,4,15,2533,1
6,7,6,5,5,3,2400,1
12,5,5,3,4,4,2400,1
14,7,1,5,0,7,2400,1
4,7,1,5,2,2,2384,1
6,7,6,5,5,3,2384,1
10,5,5,3,4,3,2384,1
12,3,4,4,2,3,2384,1
14,4,2,5,4,4,2384,1
22,5,2,4,4,10,2384,1
26,4,4,5,6,7,2384,1
32,5,6,6,4,9,2384,1
34,6,4,5,6,9,2384,1
40,5,4,3,5,16,2384,1
44,5,6,3,7,13,2384,1
48,3,7,5,6,13,2384,1
14,7,1,5,2,7,2107,0
16,5,2,3,3,4,2107,0
24,7,6,5,5,12,2107,0
26,5,5,3,6,7,2107,0
32,3,6,2,4,9,2107,0
4,7,1,5,2,2,1734,0
8,7,6,5,5,4,1734,0
18,5,2,4,0,8,1734,0
20,5,5,4,3,8,1734,0
22,4,0,2,1,6,1734,0
14,7,6,5,5,7,2539,1
24,7,1,6,3,12,2539,1
28,5,5,3,6,10,2539,1
32,6,3,5,5,10,2539,1
34,5,5,4,3,9,2539,1
38,3,6,5,5,12,2539,1
68,4,3,3,5,25,2539,1
70,3,5,2,3,18,2539,1
78,2,3,3,5,21,2539,1
82,3,5,4,3,21,2539,1
10,7,1,5,2,5,2088,0
16,7,6,6,4,8,2088,0
2,7,6,5,5,1,2286,1
14,5,5,3,4,6,2286,1
16,3,4,2,2,4,2286,1
30,7,1,6,3,15,2286,1
40,6,3,7,1,12,2286,1
46,7,1,6,3,13,2286,1
50,6,3,7,5,13,2286,1
72,7,5,6,3,23,2286,1
76,6,3,4,2,20,2286,1
4,7,6,5,5,2,2398,1
8,7,1,6,3,4,2398,1
10,7,6,5,5,5,2046,0
18,7,1,5,2,9,2046,0
20,5,5,4,7,7,2046,0
30,4,7,5,5,10,2046,0
32,5,2,4,4,11,2046,0
34,4,4,5,6,9,2046,0
38,5,5,3,6,11,2046,0
42,3,6,1,5,11,2046,0
50,5,6,4,4,16,2046,0
10,7,1,5,2,5,2386,1
12,7,6,5,7,6,2386,1
16,5,7,4,5,5,2386,1
2,7,1,5,2,1,2317,1
6,5,2,6,0,2,2317,1
14,7,6,5,5,7,2317,1
16,5,5,4,7,4,2317,1
18,4,7,3,5,5,2317,1
4,7,6,5,5,2,2373,0
6,5,5,4,3,2,2373,0
10,4,3,6,4,3,2373,0
12,7,1,5,2,6,2373,0
14,6,4,4,5,4,2373,0
20,4,5,3,7,6,2373,0
22,3,7,2,5,6,2373,0
2,7,6,5,5,1,1789,0
10,7,1,5,2,5,1789,0
12,5,5,4,7,5,1789,0
22,4,7,2,6,8,1789,0
44,5,2,6,0,19,1789,0
46,6,0,5,2,12,1789,0
54,5,2,4,4,15,1789,0
66,4,4,2,3,19,1789,0
68,2,3,0,2,17,1789,0
6,7,6,5,5,3,2199,1
10,5,5,6,3,3,2199,1
22,7,1,5,2,11,2199,1
24,6,3,7,1,9,2199,1
30,7,1,6,3,9,2199,1
34,5,2,3,1,11,2199,1
36,3,1,1,0,9,2199,1
38,1,0,3,1,10,2199,1
40,6,3,5,5,12,2199,1
6,7,6,5,5,3,1946,0
10,7,1,6,3,5,1946,0
22,6,3,4,2,8,1946,0
24,4,2,2,3,6,1946,0
44,5,5,3,4,20,1946,0
4,7,6,5,5,2,2332,1
10,7,1,5,2,5,2332,1
2,7,6,5,5,1,1791,0
12,7,1,5,2,6,1791,0
28,5,5,3,4,13,1791,0
38,5,2,3,1,16,1791,0
40,3,4,1,5,13,1791,0
42,1,5,0,7,11,1791,0
46,3,1,1,2,13,1791,0
48,1,2,2,0,12,1791,0
22,7,6,5,5,11,2330,1
26,7,1,5,2,13,2330,1
34,5,2,6,4,10,2330,1
38,5,5,7,6,13,2330,1
44,7,6,6,4,12,2330,1
6,7,6,5,5,3,1982,0
8,5,5,6,3,2,1982,0
12,7,1,5,2,6,1982,0
16,5,2,3,1,5,1982,0
18,6,3,5,1,7,1982,0
22,3,1,5,2,7,1982,0
26,5,1,3,2,8,1982,0
32,3,2,2,4,9,1982,0
44,5,2,7,1,16,1982,0
46,7,1,6,3,12,1982,0
48,6,3,4,2,12,1982,0
6,7,6,5,5,3,1676,0
12,7,1,5,2,6,1676,0
14,5,5,3,4,5,1676,0
20,3,4,2,6,6,1676,0
32,5,2,3,1,13,1676,0
38,3,1,5,2,11,1676,0
40,5,2,4,0,10,1676,0
44,4,0,3,2,12,1676,0
46,3,2,2,4,12,1676,0
2,7,6,5,5,1,2328,1
10,5,5,4,3,4,2328,1
34,7,1,5,2,17,2328,1
6,7,6,5,5,3,1874,0
10,7,1,6,3,5,1874,0
16,6,3,5,1,5,1874,0
18,5,5,7,4,7,1874,0
22,7,4,5,3,6,1874,0
36,5,3,4,1,12,1874,0
6,7,6,5,5,3,2031,0
22,7,1,6,3,11,2031,0
28,6,3,4,2,8,2031,0
40,4,2,3,4,13,2031,0
64,3,4,4,2,22,2031,0
66,4,2,5,4,17,2031,0
2,7,6,5,5,1,1685,0
20,7,1,5,0,10,1685,0
26,5,5,4,7,12,1685,0
28,5,0,3,1,9,1685,0
32,4,7,2,6,9,1685,0
8,7,1,6,3,4,1990,0
10,7,6,5,5,5,1990,0
14,6,3,5,5,5,1990,0
8,7,6,5,5,4,2022,1
28,5,5,4,3,12,2022,1
32,7,1,5,0,16,2022,1
8,7,6,5,5,4,1765,0
14,7,1,6,3,7,1765,0
16,6,3,4,2,4,1765,0
30,4,2,3,0,11,1765,0
50,5,5,4,7,23,1765,0
68,4,7,2,6,21,1765,0
8,7,6,5,5,4,2326,1
16,7,1,6,3,8,2326,1
28,5,5,7,4,12,2326,1
30,6,3,5,5,11,2326,1
40,5,5,3,4,12,2326,1
44,7,4,5,5,15,2326,1
14,7,6,6,4,7,2190,1
16,7,1,6,3,8,2190,1
26,6,3,5,5,9,2190,1
34,5,5,4,3,10,2190,1
36,6,4,5,6,14,2190,1
8,7,6,5,5,4,2039,1
12,7,1,5,2,6,2039,1
20,5,5,3,4,8,2039,1
24,3,4,4,6,7,2039,1
40,5,2,4,0,17,2039,1
42,4,0,2,1,11,2039,1
46,2,1,4,2,12,2039,1
8,7,6,5,5,4,1944,0
14,5,5,4,7,5,1944,0
18,4,7,3,5,5,1944,0
20,3,5,1,4,5,1944,0
38,7,1,5,0,19,1944,0
42,5,0,4,2,11,1944,0
46,4,2,2,3,12,1944,0
52,2,3,4,4,14,1944,0
68,4,4,2,3,21,1944,0
74,2,3,1,1,20,1944,0
88,1,1,0,3,25,1944,0
90,0,3,2,2,23,1944,0
92,2,2,1,0,23,1944,0
4,7,6,5,5,2,2457,1
6,7,1,5,2,3,2457,1
14,5,2,4,0,5,2457,1
22,4,0,5,2,7,2457,1
34,5,5,3,6,16,2457,1
38,3,6,5,5,10,2457,1
40,5,2,4,4,14,2457,1
42,4,4,2,5,11,2457,1
54,5,5,4,7,17,2457,1
60,4,7,5,5,16,2457,1
62,5,5,4,3,16,2457,1
64,4,3,2,4,16,2457,1
82,2,4,0,5,25,2457,1
86,0,5,1,7,22,2457,1
88,1,7,0,5,22,2457,1
90,0,5,2,4,23,2457,1
12,7,6,6,4,6,2399,1
18,6,4,5,6,6,2399,1
22,7,1,5,2,11,2399,1
50,5,2,7,3,19,2399,1
54,7,3,6,5,14,2399,1
72,6,5,5,7,22,2399,1
8,7,6,5,5,4,2256,1
26,7,1,6,3,13,2256,1
30,6,3,4,4,8,2256,1
42,5,5,3,4,19,2256,1
54,3,4,2,6,16,2256,1
58,2,6,4,5,15,2256,1
2,7,6,5,5,1,2361,0
6,7,1,6,3,3,2361,0
20,5,5,4,7,9,2361,0
24,4,7,2,6,7,2361,0
30,6,3,4,4,13,2361,0
8,7,6,5,5,4,2533,1
10,7,1,5,2,5,2533,1
22,5,2,7,1,8,2533,1
26,7,1,5,0,7,2533,1
28,5,5,4,7,12,2533,1
30,5,0,3,1,8,2533,1
32,4,7,5,5,9,2533,1
36,3,1,5,0,10,2533,1
40,5,0,7,1,11,2533,1
42,7,1,5,0,11,2533,1
56,5,5,3,6,20,2533,1
58,3,6,1,5,15,2533,1
62,5,0,7,1,20,2533,1
92,7,1,6,3,30,2533,1
6,7,6,5,5,3,2113,0
14,7,1,6,3,7,2113,0
24,5,5,4,3,10,2113,0
32,6,3,5,1,12,2113,0
34,5,1,3,2,9,2113,0
38,3,2,4,0,10,2113,0
62,4,0,3,2,21,2113,0
2,7,6,5,5,1,2348,1
14,5,5,3,4,6,2348,1
18,3,4,1,3,5,2348,1
28,7,1,6,3,14,2348,1
32,6,3,5,1,9,2348,1
38,5,1,6,3,11,2348,1
44,6,3,5,1,12,2348,1
46,5,1,7,2,12,2348,1
48,7,2,5,1,12,2348,1
50,5,1,3,0,13,2348,1
52,3,0,5,1,13,2348,1
8,7,6,5,5,4,2112,1
12,5,5,4,3,4,2112,1
14,7,1,6,3,7,2112,1
16,6,3,4,2,4,2112,1
2,7,6,5,5,1,2086,1
14,7,1,5,2,7,2086,1
30,5,2,3,1,11,2086,1
38,3,1,4,3,11,2086,1
40,4,3,2,2,10,2086,1
12,7,6,5,5,6,2533,1
16,7,1,6,3,8,2533,1
24,6,3,4,4,8,2533,1
28,4,4,5,6,8,2533,1
40,5,5,3,6,17,2533,1
50,5,6,6,4,18,2533,1
52,6,4,5,2,13,2533,1
64,3,6,5,7,22,2533,1
82,5,2,4,0,28,2533,1
94,4,0,2,1,26,2533,1
104,5,7,7,6,36,2533,1
106,2,1,3,3,29,2533,1
112,3,3,4,5,29,2533,1
114,7,6,6,4,31,2533,1
116,6,4,7,6,29,2533,1
124,7,6,6,4,33,2533,1
4,7,1,5,2,2,2690,1
6,7,6,5,5,3,2690,1
14,5,2,6,4,6,2690,1
22,6,4,5,2,7,2690,1
26,5,5,3,6,11,2690,1
28,5,2,6,4,8,2690,1
30,3,6,5,5,8,2690,1
42,6,4,5,6,14,2690,1
50,5,6,6,4,14,2690,1
102,6,4,7,2,38,2690,1
4,7,1,5,2,2,2458,1
8,7,6,5,5,4,2458,1
14,5,5,4,3,5,2458,1
22,4,3,5,5,7,2458,1
28,5,5,6,3,8,2458,1
32,6,3,4,4,9,2458,1
10,7,1,5,2,5,2296,0
16,5,2,3,3,5,2296,0
20,7,6,6,4,10,2296,0
28,6,4,5,6,9,2296,0
34,5,6,4,4,10,2296,0
8,7,1,5,2,4,2434,0
12,7,6,5,5,6,2434,0
18,5,5,4,3,6,2434,0
20,4,3,2,2,5,2434,0
38,5,2,6,4,17,2434,0
40,6,4,4,3,10,2434,0
8,7,1,5,2,4,2412,1
16,7,6,5,5,8,2412,1
26,5,2,3,3,11,2412,1
32,5,5,6,3,12,2412,1
36,6,3,4,2,10,2412,1
46,4,2,3,4,14,2412,1
8,7,6,5,5,4,2338,0
10,7,1,5,2,5,2338,0
22,5,5,6,7,9,2338,0
24,6,7,4,6,6,2338,0
42,5,2,4,0,18,2338,0
44,4,0,6,1,11,2338,0
46,6,1,4,2,12,2338,0
48,4,2,5,4,12,2338,0
52,5,4,3,5,14,2338,0
88,3,5,2,7,31,2338,0
100,2,7,3,5,28,2338,0
106,3,5,2,7,28,2338,0
108,2,7,1,5,27,2338,0
8,7,1,5,2,4,2225,0
10,7,6,5,5,5,2225,0
26,5,2,6,4,11,2225,0
52,6,4,4,3,19,2225,0
6,7,6,5,5,3,2087,0
16,7,1,6,3,8,2087,0
24,5,5,3,4,10,2087,0
30,3,4,4,6,9,2087,0
40,4,6,2,7,12,2087,0
2,7,6,5,5,1,2446,0
20,5,5,6,3,9,2446,0
24,6,3,4,4,7,2446,0
26,7,1,5,2,13,2446,0
36,5,2,4,4,11,2446,0
48,4,4,5,6,18,2446,0
68,5,6,3,5,22,2446,0
6,7,6,5,5,3,2274,0
24,7,1,6,3,12,2274,0
30,6,3,5,1,9,2274,0
46,5,1,4,3,15,2274,0
50,4,3,5,5,13,2274,0
6,7,6,5,5,3,2184,0
8,5,5,6,3,2,2184,0
12,7,1,5,2,6,2184,0
20,5,2,3,1,7,2184,0
28,3,1,5,2,9,2184,0
36,5,2,6,4,11,2184,0
38,6,4,4,5,10,2184,0
50,4,5,3,7,15,2184,0
54,3,7,4,5,14,2184,0
58,4,5,3,3,15,2184,0
62,3,3,2,5,16,2184,0
2,7,6,5,5,1,1708,1
18,5,5,3,6,8,1708,1
20,7,1,5,0,10,1708,1
30,3,6,5,5,10,1708,1
38,5,0,7,1,14,1708,1
44,7,1,5,0,12,1708,1
46,5,5,3,4,15,1708,1
48,3,4,5,5,12,1708,1
58,5,5,4,3,17,1708,1
62,4,3,2,2,16,1708,1
84,2,2,1,0,26,1708,1
8,7,6,5,5,4,2114,1
20,5,5,6,3,8,2114,1
42,7,1,5,2,21,2114,1
68,6,3,4,2,29,2114,1
70,4,2,3,0,18,2114,1
78,3,0,2,2,21,2114,1
92,2,2,0,3,26,2114,1
8,7,6,5,5,4,2038,1
10,5,5,6,3,3,2038,1
18,7,1,5,0,9,2038,1
22,6,3,5,1,8,2038,1
24,5,1,3,0,6,2038,1
34,3,0,2,2,11,2038,1
36,2,2,1,0,9,2038,1
40,5,0,3,1,15,2038,1
60,3,1,5,2,20,2038,1
62,5,2,4,0,16,2038,1
64,1,0,3,1,23,2038,1
70,3,1,1,0,19,2038,1
2,7,6,5,5,1,2023,0
8,7,1,5,2,4,2023,0
16,5,5,6,3,7,2023,0
24,6,3,4,4,8,2023,0
34,4,4,2,3,11,2023,0
40,5,2,3,3,18,2023,0
6,7,1,5,2,3,2322,1
14,7,6,5,5,7,2322,1
18,5,2,3,1,7,2322,1
22,3,1,5,2,6,2322,1
24,5,5,4,3,8,2322,1
4,7,1,5,2,2,2039,0
10,7,6,5,5,5,2039,0
30,5,5,4,7,12,2039,0
36,4,7,3,5,10,2039,0
38,3,5,5,6,10,2039,0
62,5,6,3,5,21,2039,0
64,3,5,2,3,16,2039,0
84,2,3,0,2,26,2039,0
86,0,2,1,4,22,2039,0
88,1,4,2,2,22,2039,0
4,7,6,5,5,2,2543,1
8,7,1,5,2,4,2543,1
16,5,5,3,4,7,2543,1
28,5,2,4,4,12,2543,1
34,3,4,1,3,13,2543,1
2,7,6,5,5,1,2022,0
14,7,1,6,3,7,2022,0
32,5,5,4,7,15,2022,0
6,7,6,5,5,3,2040,0
10,7,1,5,2,5,2040,0
18,5,2,3,3,6,2040,0
22,5,5,4,7,9,2040,0
26,4,7,3,5,7,2040,0
28,3,3,5,4,9,2040,0
44,3,5,5,4,15,2040,0
48,5,4,3,5,13,2040,0
66,3,5,1,4,21,2040,0
70,1,4,0,6,18,2040,0
84,0,6,2,5,24,2040,0
88,2,5,3,7,23,2040,0
98,3,7,1,6,27,2040,0
104,1,6,3,7,27,2040,0
4,7,1,5,2,2,2096,0
10,7,6,5,5,5,2096,0
14,5,2,3,3,6,2096,0
40,5,5,3,4,17,2096,0
2,7,6,5,5,1,2021,0
16,5,5,3,6,7,2021,0
20,3,6,5,5,6,2021,0
22,7,1,5,2,11,2021,0
26,5,2,3,1,7,2021,0
28,3,1,2,3,7,2021,0
4,7,1,5,2,2,2024,1
6,7,6,5,5,3,2024,1
20,5,5,4,7,8,2024,1
24,4,7,3,5,7,2024,1
26,3,5,1,4,7,2024,1
8,7,6,5,5,4,2021,1
14,7,1,6,3,7,2021,1
20,6,3,4,4,6,2021,1
32,5,5,6,3,14,2021,1
64,6,3,7,5,24,2021,1
2,7,6,5,5,1,2001,1
16,7,1,5,2,8,2001,1
22,5,5,7,4,10,2001,1
26,7,4,6,2,7,2001,1
28,6,2,5,4,7,2001,1
30,5,4,3,3,8,2001,1
32,5,2,3,3,12,2001,1
10,7,6,5,5,5,2355,1
24,7,1,6,3,12,2355,1
46,6,3,5,1,17,2355,1
52,5,5,6,3,23,2355,1
76,5,1,4,3,26,2355,1
78,6,3,7,1,26,2355,1
86,4,3,6,2,24,2355,1
92,6,2,4,3,24,2355,1
94,7,1,5,0,27,2355,1
104,5,0,3,1,28,2355,1
116,4,3,5,5,35,2355,1
120,3,1,4,3,34,2355,1
134,4,3,5,5,37,2355,1
146,5,5,4,7,39,2355,1
148,4,7,6,6,37,2355,1
156,6,6,4,5,41,2355,1
166,4,5,2,6,44,2355,1
8,7,6,5,5,4,2246,1
10,7,1,5,2,5,2246,1
18,5,5,7,4,7,2246,1
34,5,2,4,4,14,2246,1
42,7,4,5,5,16,2246,1
46,5,5,3,4,12,2246,1
52,3,4,5,5,14,2246,1
54,5,5,4,7,14,2246,1
56,4,7,2,6,14,2246,1
2,7,6,5,5,1,2024,1
12,7,1,5,2,6,2024,1
24,5,2,3,3,9,2024,1
34,5,5,4,3,16,2024,1
36,4,3,2,4,9,2024,1
4,7,6,5,5,2,2037,0
14,7,1,6,3,7,2037,0
24,5,5,3,6,11,2037,0
26,3,6,5,5,7,2037,0
28,6,3,4,4,10,2037,0
30,5,5,6,3,8,2037,0
34,6,3,5,5,9,2037,0
38,5,5,6,3,10,2037,0
60,6,3,5,5,20,2037,0
68,5,5,6,7,19,2037,0
4,7,1,5,2,2,2189,1
42,7,6,5,5,21,2189,1
2,7,6,5,5,1,1925,0
16,7,1,5,0,8,1925,0
18,5,5,6,3,8,1925,0
28,6,3,5,1,9,1925,0
30,5,1,3,2,8,1925,0
32,3,2,1,3,8,1925,0
38,5,0,6,2,15,1925,0
40,6,2,4,1,10,1925,0
6,7,6,5,5,3,2024,0
14,7,1,6,3,7,2024,0
18,6,3,5,1,5,2024,0
4,7,6,5,5,2,2037,0
10,7,1,6,3,5,2037,0
12,6,3,4,4,3,2037,0
22,5,5,6,3,10,2037,0
26,6,3,5,5,7,2037,0
28,5,5,3,4,7,2037,0
12,7,1,5,2,6,1984,0
18,7,6,6,4,9,1984,0
36,5,2,3,3,15,1984,0
38,3,3,2,5,10,1984,0
12,7,1,5,2,6,2567,1
14,7,6,5,5,7,2567,1
20,5,2,3,3,7,2567,1
34,5,5,6,3,13,2567,1
40,6,3,5,1,11,2567,1
44,5,1,6,3,12,2567,1
54,6,3,4,2,16,2567,1
6,7,6,5,5,3,2404,1
22,7,1,6,3,11,2404,1
30,6,3,4,4,9,2404,1
34,4,4,2,5,9,2404,1
52,5,5,4,3,24,2404,1
70,4,3,3,1,22,2404,1
72,3,1,5,2,18,2404,1
74,5,2,3,3,19,2404,1
2,7,6,5,5,1,2522,1
10,5,5,4,3,4,2522,1
18,7,1,6,3,9,2522,1
20,6,3,5,1,5,2522,1
24,5,1,6,3,7,2522,1
28,6,3,4,4,8,2522,1
12,7,6,5,5,6,2438,1
18,7,1,6,3,9,2438,1
30,5,5,4,7,12,2438,1
32,6,3,4,2,11,2438,1
42,4,7,3,5,13,2438,1
54,3,5,4,3,16,2438,1
58,4,3,2,2,15,2438,1
62,2,2,3,4,16,2438,1
8,7,6,5,5,4,2103,0
14,7,1,6,3,7,2103,0
16,6,3,4,4,4,2103,0
18,4,4,3,2,5,2103,0
20,5,5,3,4,8,2103,0
6,7,6,5,5,3,2016,1
10,7,1,6,3,5,2016,1
18,6,3,5,1,6,2016,1
44,5,5,7,4,20,2016,1
48,7,4,5,3,13,2016,1
50,5,1,3,2,20,2016,1
64,5,3,6,1,20,2016,1
68,6,1,7,3,18,2016,1
70,7,3,6,5,18,2016,1
74,6,5,5,7,19,2016,1
76,5,7,6,5,19,2016,1
84,6,5,5,3,23,2016,1
6,7,6,5,5,3,2110,1
14,7,1,5,2,7,2110,1
26,5,2,3,1,9,2110,1
28,3,1,4,3,7,2110,1
8,7,1,6,3,4,1799,0
20,7,6,5,5,10,1799,0
24,6,3,5,5,10,1799,0
28,5,5,3,6,9,1799,0
30,3,6,2,4,8,1799,0
2,7,6,5,5,1,2029,1
16,7,1,5,2,8,2029,1
34,5,5,3,4,16,2029,1
42,3,4,2,2,12,2029,1
44,2,2,0,1,11,2029,1
10,7,1,5,2,5,2016,1
14,7,6,5,5,7,2016,1
22,5,5,6,3,7,2016,1
30,6,3,5,5,9,2016,1
32,5,5,6,3,8,2016,1
34,5,2,6,4,14,2016,1
36,6,4,4,5,9,2016,1
40,6,3,5,5,12,2016,1
46,5,5,3,4,13,2016,1
48,3,4,2,2,12,2016,1
2,7,6,5,5,1,2029,1
10,7,1,5,2,5,2029,1
8,7,6,5,5,4,2016,1
12,7,1,6,3,6,2016,1
24,6,3,7,1,9,2016,1
26,5,5,3,6,11,2016,1
32,7,1,6,3,10,2016,1
34,6,3,5,5,9,2016,1
8,7,6,5,5,4,2241,1
10,7,1,5,2,5,2241,1
22,5,5,6,3,9,2241,1
28,6,3,4,2,8,2241,1
30,4,2,2,1,8,2241,1
38,5,2,4,0,16,2241,1
44,4,0,6,1,12,2241,1
52,6,1,4,2,15,2241,1
