turn,fromRank,fromFile,toRank,toFile,timeSpent,win
18,5,2,6,4,8,0
22,6,4,5,6,6,0
28,5,5,6,3,10,0
32,6,3,4,2,9,0
42,5,6,6,4,15,0
4,7,1,5,2,2,0
6,7,6,5,5,3,0
48,5,5,3,4,22,0
4,7,1,5,2,2,0
6,7,6,5,5,3,0
34,5,2,6,4,16,0
36,6,4,4,3,9,0
6,7,6,5,5,3,0
22,7,1,6,3,11,0
28,6,3,5,5,8,0
46,5,5,4,3,21,0
52,4,3,3,5,14,0
6,7,6,5,5,3,1
14,7,1,6,3,7,1
28,5,5,3,4,12,1
32,6,3,5,5,12,1
34,5,5,3,4,9,1
4,7,6,5,5,2,0
6,7,1,5,2,3,0
24,5,2,3,3,10,0
26,3,3,2,5,7,0
32,5,5,6,3,15,0
46,6,3,5,5,15,0
2,7,6,5,5,1,1
20,7,1,6,3,10,1
22,5,5,7,4,10,1
24,7,4,6,2,6,1
26,6,3,5,1,8,1
38,6,2,5,0,13,1
44,5,0,3,1,12,1
48,5,1,3,2,17,1
52,3,2,4,4,14,1
2,7,6,5,5,1,0
18,7,1,6,3,9,0
24,6,3,4,2,7,0
34,4,2,3,0,11,0
4,7,1,5,2,2,1
8,7,6,5,5,4,1
16,5,2,3,3,7,1
2,7,6,5,5,1,1
18,7,1,5,2,9,1
20,5,2,4,0,5,1
54,4,0,2,1,22,1
68,2,1,3,3,20,1
2,7,6,5,5,1,0
12,5,5,4,3,5,0
14,7,1,6,3,7,0
16,4,3,2,2,5,0
24,6,3,5,5,8,0
30,5,5,4,3,9,0
32,4,3,3,5,8,0
34,3,5,1,4,9,0
4,7,1,5,2,2,1
12,7,6,5,5,6,1
24,5,2,4,4,11,1
32,4,4,3,2,10,1
42,3,2,1,1,13,1
10,7,1,5,2,5,1
12,7,6,5,5,6,1
16,5,5,3,6,5,1
26,3,6,5,5,9,1
28,5,2,3,1,11,1
32,3,1,2,3,9,1
36,2,3,0,2,10,1
56,5,5,4,3,21,1
4,7,1,5,2,2,0
6,7,6,5,5,3,0
14,5,2,4,0,6,0
22,4,0,5,2,7,0
24,5,5,6,3,10,0
26,6,3,5,1,7,0
32,5,2,3,3,10,0
48,5,1,6,3,17,0
52,6,3,4,4,14,0
54,4,4,3,6,14,0
62,3,6,1,5,17,0
4,7,1,5,2,2,1
8,7,6,5,5,4,1
10,5,5,3,4,3,1
20,3,4,4,2,7,1
28,4,2,5,4,9,1
34,5,2,4,0,16,1
36,4,0,3,2,9,1
48,3,2,5,1,15,1
52,5,4,4,6,19,1
66,5,1,4,3,21,1
2,7,6,5,5,1,1
12,7,1,6,3,6,1
16,5,5,7,4,7,1
30,6,3,5,5,12,1
50,7,4,6,6,21,1
60,5,5,7,6,22,1
8,7,1,5,2,4,1
26,7,6,5,7,13,1
32,5,7,4,5,9,1
42,5,2,6,4,19,1
2,7,6,5,5,1,1
22,7,1,5,2,11,1
28,5,5,4,7,13,1
32,4,7,5,5,9,1
36,5,2,4,0,12,1
38,4,0,2,1,10,1
48,2,1,4,0,14,1
54,4,0,2,1,15,1
58,2,1,4,0,15,1
66,4,0,5,2,18,1
70,5,2,4,0,18,1
72,4,0,5,2,18,1
80,5,2,4,0,22,1
86,4,0,6,1,23,1
90,6,1,7,3,23,1
8,7,1,5,2,4,0
22,5,2,3,1,9,0
24,3,1,1,2,6,0
30,1,2,0,0,9,0
32,7,6,5,5,16,0
36,5,5,4,7,10,0
40,4,7,2,6,11,0
2,7,6,5,5,1,1
20,5,5,3,4,9,1
22,3,4,1,3,6,1
24,7,1,6,3,12,1
38,6,3,4,2,13,1
48,4,2,6,3,14,1
56,6,3,7,5,16,1
76,7,5,5,6,24,1
12,7,6,5,5,6,1
20,7,1,5,2,10,1
36,5,5,3,4,15,1
54,5,2,7,3,22,1
2,7,6,5,5,1,1
26,7,1,5,0,13,1
34,5,0,4,2,10,1
40,4,2,6,1,11,1
50,6,1,4,2,15,1
52,4,2,3,4,13,1
60,3,4,1,3,17,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
36,5,2,6,4,17,1
40,6,4,4,5,11,1
2,7,6,5,5,1,0
6,7,1,5,2,3,0
64,5,2,3,3,30,0
66,5,5,3,4,32,0
74,3,4,5,5,20,0
88,5,5,3,4,25,0
104,3,4,2,6,30,0
116,2,6,1,4,32,0
118,1,4,3,5,30,0
12,7,1,6,3,6,1
16,7,6,6,4,8,1
20,6,3,4,2,7,1
24,4,2,3,4,7,1
34,3,4,2,2,11,1
58,6,4,5,2,25,1
64,5,2,4,0,17,1
70,4,0,2,1,19,1
2,7,6,5,5,1,1
12,7,1,5,2,6,1
18,5,2,3,3,6,1
46,5,5,3,6,22,1
52,3,6,4,4,14,1
22,7,1,6,3,11,1
38,6,3,4,4,13,1
40,4,4,6,3,10,1
42,7,6,5,5,21,1
56,5,5,7,4,17,1
60,6,3,5,1,20,1
64,5,1,3,2,17,1
66,3,2,4,4,17,1
68,7,4,5,5,20,1
4,7,1,5,2,2,1
12,7,6,5,5,6,1
24,5,5,3,6,9,1
26,3,6,2,4,7,1
4,7,1,5,2,2,1
12,7,6,5,5,6,1
24,5,2,3,3,11,1
28,5,5,6,3,11,1
38,6,3,5,5,12,1
2,7,6,5,5,1,1
14,5,5,3,4,6,1
22,7,1,6,3,11,1
34,6,3,7,5,11,1
42,7,5,5,6,12,1
46,5,6,3,5,12,1
56,3,5,4,7,16,1
68,4,7,3,5,20,1
70,3,5,4,7,18,1
72,4,7,3,5,18,1
74,3,5,4,7,19,1
2,7,6,5,5,1,1
8,5,5,4,3,3,1
12,4,3,2,2,4,1
14,7,1,5,2,7,1
28,5,2,4,0,10,1
36,4,0,5,2,11,1
40,5,2,7,3,11,1
56,7,3,6,5,18,1
8,7,6,5,5,4,0
18,7,1,5,2,9,0
22,5,2,3,3,6,0
8,7,6,5,5,4,1
10,7,1,5,2,5,1
34,5,2,7,1,14,1
38,7,1,5,0,10,1
40,5,0,4,2,10,1
56,4,2,5,4,18,1
64,5,4,3,3,18,1
8,7,6,5,5,4,1
10,7,1,5,2,5,1
18,5,2,3,3,6,1
38,5,5,3,4,17,1
2,7,6,5,5,1,1
12,5,5,3,4,5,1
16,7,1,5,2,8,1
36,3,4,4,2,15,1
38,4,2,2,3,10,1
42,5,2,4,4,17,1
44,4,4,3,2,11,1
78,3,2,2,4,28,1
80,2,4,0,3,20,1
4,7,1,5,2,2,1
24,7,6,5,5,12,1
26,5,5,3,4,7,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
10,5,5,3,4,3,1
22,3,4,1,3,8,1
24,5,2,4,0,11,1
28,4,0,5,2,8,1
36,5,2,3,1,11,1
38,3,1,5,2,10,1
44,5,2,4,0,12,1
48,4,0,5,2,13,1
50,5,2,4,0,13,1
52,4,0,5,2,13,1
54,5,2,4,0,14,1
60,4,0,3,2,16,1
64,3,2,2,0,17,1
6,7,6,5,5,3,1
8,5,5,6,3,2,1
12,7,1,5,2,6,1
18,5,2,3,3,6,1
40,6,3,7,5,18,1
46,7,5,5,6,13,1
64,5,6,6,4,20,1
2,7,6,5,5,1,1
14,7,1,5,2,7,1
26,5,2,4,4,9,1
30,5,5,6,3,14,1
36,6,3,4,4,10,1
38,4,4,2,3,10,1
62,2,3,4,4,21,1
64,4,4,3,6,16,1
68,3,6,5,7,18,1
70,5,7,4,5,18,1
78,4,5,5,7,21,1
82,5,7,3,6,21,1
88,3,6,1,7,23,1
90,1,7,0,5,23,1
100,0,5,1,3,27,1
102,1,3,0,5,26,1
106,0,5,1,3,27,1
108,1,3,2,1,27,1
112,2,1,0,2,29,1
116,0,2,1,4,30,1
118,1,4,0,6,30,1
120,0,6,1,4,30,1
126,1,4,2,6,33,1
128,2,6,4,5,32,1
132,4,5,2,6,34,1
136,2,6,4,7,35,1
138,4,7,2,6,35,1
140,2,6,4,5,35,1
142,4,5,5,7,36,1
144,5,7,4,5,36,1
2,7,6,5,5,1,1
18,5,5,6,3,8,1
20,7,1,6,3,10,1
34,6,3,5,1,12,1
38,5,1,4,3,10,1
44,4,3,2,2,12,1
4,7,6,5,5,2,1
6,7,1,5,2,3,1
14,5,5,4,3,6,1
16,4,3,2,2,4,1
30,5,2,3,1,13,1
32,3,1,4,3,8,1
36,4,3,5,1,10,1
46,5,1,3,0,14,1
4,7,1,5,2,2,1
14,7,6,5,5,7,1
22,5,2,3,3,10,1
36,3,3,1,4,12,1
38,1,4,3,5,10,1
42,3,5,4,7,11,1
48,4,7,5,5,13,1
8,7,6,5,5,4,1
18,7,1,6,3,9,1
28,6,3,4,2,9,1
30,4,2,5,4,8,1
32,5,4,3,3,8,1
38,3,3,5,4,11,1
40,5,5,6,3,18,1
4,7,1,5,2,2,0
6,7,6,5,5,3,0
76,5,5,3,6,36,0
4,7,1,5,2,2,1
8,7,6,5,5,4,1
10,5,5,3,4,3,1
24,3,4,1,3,9,1
26,5,2,4,0,12,1
30,4,0,3,2,8,1
36,3,2,2,0,10,1
12,7,1,5,2,6,0
14,7,6,5,5,7,0
20,5,5,6,3,6,0
24,6,3,4,2,7,0
28,4,2,5,4,8,0
42,5,2,7,3,18,0
44,7,3,6,1,11,0
46,6,1,5,3,12,0
48,5,4,3,3,17,0
54,5,3,4,1,15,0
58,4,1,3,3,15,0
64,3,3,1,4,20,0
66,1,4,3,5,17,0
8,7,6,5,5,4,1
10,7,1,6,3,5,1
20,5,5,7,4,8,1
60,6,3,5,5,27,1
4,7,1,5,2,2,0
8,7,6,5,5,4,0
18,5,2,7,1,8,0
20,7,1,6,3,5,0
34,6,3,4,4,12,0
50,5,5,4,3,23,0
66,4,3,3,5,20,0
78,3,5,1,6,22,0
80,1,6,3,5,20,0
82,3,5,2,7,21,0
84,2,7,4,6,21,0
12,7,6,5,5,6,0
16,7,1,5,2,8,0
8,7,1,6,3,4,1
10,7,6,5,5,5,1
12,5,5,3,4,3,1
14,6,3,5,5,5,1
50,5,5,6,3,21,1
2,7,6,5,5,1,0
18,5,5,6,3,8,0
20,7,1,6,3,10,0
30,6,3,5,5,10,0
42,5,5,7,4,13,0
46,7,4,5,3,12,0
56,5,3,4,5,16,0
60,4,5,5,3,16,0
72,5,3,3,4,21,0
102,3,4,1,5,33,0
106,1,5,0,7,27,0
8,7,6,5,5,4,1
14,7,1,6,3,7,1
24,6,3,4,2,8,1
34,4,2,5,4,11,1
36,5,4,3,3,9,1
48,3,3,4,5,15,1
2,7,6,5,5,1,0
18,7,1,6,3,9,0
26,5,5,3,6,12,0
28,3,6,4,4,7,0
30,6,3,4,4,10,0
40,4,4,3,6,13,0
50,3,6,5,5,15,0
60,5,5,3,6,17,0
4,7,1,5,2,2,1
8,7,6,5,5,4,1
10,5,5,3,4,3,1
26,5,2,3,3,12,1
32,3,4,4,6,13,1
4,7,1,5,2,2,1
12,7,6,6,4,6,1
14,6,4,5,6,4,1
16,7,6,6,4,8,0
18,7,1,5,2,9,0
38,6,4,4,5,15,0
42,5,2,3,1,16,0
44,3,1,2,3,11,0
74,4,5,3,3,27,0
76,3,3,4,5,19,0
78,4,5,3,3,20,0
90,3,3,1,4,25,0
92,1,4,0,2,23,0
4,7,1,5,2,2,0
6,7,6,5,5,3,0
10,5,5,6,3,3,0
12,6,3,5,1,3,0
28,5,1,3,0,11,0
34,3,0,5,1,10,0
42,5,1,3,2,12,0
48,3,2,4,4,13,0
2,7,6,5,5,1,1
24,7,1,6,3,12,1
28,5,5,7,4,13,1
32,6,3,4,4,10,1
34,7,4,6,2,10,1
44,6,2,4,3,13,1
2,7,6,5,5,1,1
14,7,1,5,0,7,1
20,5,5,3,6,9,1
28,5,0,4,2,10,1
36,4,2,5,4,11,1
38,5,4,4,2,10,1
42,4,2,2,3,11,1
2,7,6,5,5,1,1
20,7,1,6,3,10,1
26,6,3,5,5,8,1
40,5,5,4,3,19,1
50,4,3,6,4,15,1
70,6,4,5,6,22,1
72,5,6,3,5,18,1
74,3,5,5,4,19,1
76,5,4,3,3,19,1
10,7,1,5,2,5,1
12,7,6,5,5,6,1
26,5,2,7,3,10,1
44,7,3,5,4,15,1
46,5,4,4,6,12,1
2,7,6,5,5,1,1
22,7,1,6,3,11,1
34,6,3,4,4,11,1
42,5,5,7,4,20,1
52,7,4,5,5,15,1
60,5,5,7,4,17,1
66,7,4,5,3,18,1
68,5,3,6,1,17,1
86,6,1,4,0,26,1
8,7,1,6,3,4,1
10,7,6,5,5,5,1
18,5,5,3,4,6,1
28,6,3,5,5,12,1
4,7,1,5,2,2,0
12,7,6,5,5,6,0
32,5,5,3,4,13,0
22,7,1,5,2,11,1
24,7,6,6,4,12,1
30,6,4,4,3,9,1
50,5,2,4,0,19,1
64,4,3,5,1,24,1
2,7,6,5,5,1,0
16,7,1,6,3,8,0
18,6,3,5,5,5,0
32,5,5,3,4,15,0
52,3,4,2,2,18,0
60,2,2,4,1,17,0
70,4,1,5,3,20,0
4,7,6,5,5,2,1
10,7,1,5,2,5,1
20,5,2,4,4,7,1
44,5,5,3,6,21,1
46,3,6,1,5,12,1
48,4,4,3,6,19,1
52,3,6,2,4,14,1
54,2,4,0,3,14,1
2,7,6,5,5,1,0
20,7,1,6,3,10,0
32,6,3,4,2,11,0
34,4,2,3,4,9,0
36,5,5,3,6,17,0
38,3,6,5,5,10,0
40,5,5,7,4,10,0
44,7,4,5,5,12,0
48,5,5,6,3,13,0
52,6,3,4,2,14,0
62,4,2,2,1,18,0
64,2,1,1,3,16,0
66,1,3,3,2,17,0
2,7,6,5,5,1,1
14,7,1,5,2,7,1
16,5,2,6,4,4,1
20,5,5,6,3,9,1
32,6,3,5,5,11,1
42,6,4,4,3,17,1
50,4,3,3,1,14,1
52,3,1,2,3,13,1
64,5,5,4,3,24,1
76,4,3,5,1,22,1
78,5,1,4,3,20,1
2,7,6,5,5,1,1
18,7,1,6,3,9,1
46,5,5,3,4,22,1
48,6,3,5,5,19,1
52,3,4,2,2,14,1
58,5,5,3,6,17,1
60,3,6,4,4,15,1
62,4,4,6,3,16,1
80,6,3,4,2,24,1
82,4,2,3,0,21,1
86,3,0,4,2,22,1
92,4,2,2,3,24,1
2,7,6,5,5,1,1
6,7,1,5,2,3,1
16,5,2,3,3,6,1
36,5,5,6,3,17,1
38,6,3,5,1,10,1
50,5,1,3,2,15,1
66,3,2,5,1,20,1
68,5,1,4,3,17,1
78,4,3,5,5,22,1
88,5,5,4,3,24,1
90,4,3,2,4,23,1
2,7,6,5,5,1,0
6,7,1,5,2,3,0
14,5,2,4,4,5,0
20,4,4,5,2,6,0
30,5,2,3,3,10,0
36,5,5,4,3,17,0
6,7,1,5,2,3,1
14,7,6,5,5,7,1
16,5,2,3,3,6,1
48,5,5,6,3,20,1
58,6,3,4,4,17,1
66,4,4,5,2,18,1
70,5,2,4,4,18,1
74,4,4,5,2,19,1
76,5,2,4,4,19,1
4,7,1,5,2,2,0
6,7,6,5,5,3,0
10,5,5,6,3,3,0
18,6,3,4,4,6,0
2,7,6,5,5,1,1
14,7,1,5,2,7,1
16,5,2,6,4,4,1
18,5,5,6,3,8,1
24,6,3,4,2,7,1
28,6,4,7,6,10,1
34,4,2,3,4,11,1
38,7,6,6,4,12,1
40,6,4,4,5,10,1
8,7,6,5,5,4,1
10,7,1,5,2,5,1
26,5,2,4,0,10,1
42,4,0,5,2,14,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
26,5,2,7,1,12,1
28,7,1,6,3,7,1
38,5,5,6,7,17,1
42,6,3,5,5,14,1
46,6,7,4,6,13,1
80,5,5,3,4,29,1
82,3,4,2,6,21,1
6,7,6,5,5,3,1
8,5,5,6,3,2,1
12,7,1,5,2,6,1
30,6,3,4,4,13,1
32,5,2,3,3,13,1
4,7,1,5,2,2,0
8,7,6,6,4,4,0
28,5,2,3,3,13,0
36,6,4,5,2,16,0
76,5,2,3,3,29,0
8,7,1,5,2,4,1
18,7,6,6,4,9,1
24,6,4,4,5,7,1
34,4,5,2,4,11,1
64,5,2,7,3,30,1
70,7,3,5,4,19,1
72,5,4,4,2,18,1
2,7,6,5,5,1,1
16,7,1,6,3,8,1
34,5,5,3,4,16,1
8,7,1,6,3,4,1
10,7,6,5,5,5,1
14,6,3,5,5,5,1
24,5,5,3,6,9,1
34,3,6,5,5,11,1
2,7,6,5,5,1,1
18,7,1,6,3,9,1
20,6,3,5,1,5,1
24,5,1,3,2,7,1
30,3,2,2,4,9,1
32,5,5,3,6,15,1
38,3,6,4,4,11,1
40,4,4,6,3,10,1
58,6,3,7,1,19,1
60,7,1,6,3,15,1
68,6,3,4,4,19,1
6,7,6,5,5,3,1
20,7,1,5,2,10,1
22,5,2,4,0,6,1
24,4,0,2,1,6,1
38,5,5,4,3,17,1
2,7,6,5,5,1,0
16,7,1,6,3,8,0
34,6,3,7,5,13,0
46,7,5,5,6,14,0
50,5,6,6,4,13,0
58,6,4,4,3,16,0
72,4,3,3,5,21,0
74,3,5,2,7,19,0
78,2,7,1,5,20,0
80,1,5,2,3,20,0
90,2,3,1,5,25,0
92,1,5,3,4,23,0
4,7,1,5,2,2,0
8,7,6,5,5,4,0
16,5,5,6,3,6,0
20,5,2,6,4,9,0
26,6,3,4,4,9,0
36,6,4,7,2,13,0
38,7,2,5,3,10,0
80,5,3,6,5,30,0
2,7,6,5,5,1,1
6,7,1,5,2,3,1
16,5,2,3,3,6,1
56,5,5,7,4,27,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
26,5,2,7,1,12,1
32,7,1,6,3,9,1
50,6,3,7,1,17,1
52,7,1,5,0,13,1
54,5,0,3,1,14,1
62,5,5,3,4,29,1
64,3,4,2,2,16,1
72,2,2,0,3,20,1
4,7,1,5,2,2,1
6,7,6,5,5,3,1
10,5,2,3,3,4,1
14,5,5,4,3,5,1
8,7,6,5,5,4,1
16,7,1,6,3,8,1
18,6,3,4,2,5,1
26,5,5,6,3,11,1
28,4,2,2,3,9,1
30,6,3,4,2,8,1
32,4,2,2,1,8,1
34,2,1,3,3,9,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
60,5,5,6,3,28,1
62,5,2,3,3,30,1
66,6,3,7,1,18,1
76,7,1,5,0,21,1
78,5,0,4,2,20,1
80,4,2,2,1,20,1
82,2,1,4,2,21,1
84,4,2,2,1,21,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
22,5,5,4,3,9,1
30,5,2,6,4,14,1
40,6,4,5,6,12,1
42,5,6,6,4,11,1
44,6,4,5,6,11,1
46,5,6,3,7,12,1
2,7,6,5,5,1,1
6,7,1,5,2,3,1
16,5,2,3,3,6,1
32,5,5,3,6,15,1
34,3,6,4,4,9,1
36,4,4,5,2,9,1
44,5,2,7,3,13,1
56,7,3,5,2,17,1
8,7,6,5,5,4,1
10,7,1,5,2,5,1
38,5,2,4,4,16,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
28,5,2,4,0,13,1
32,4,0,5,2,9,1
38,5,5,4,7,17,1
58,5,2,4,4,21,1
8,7,1,5,2,4,0
12,7,6,5,5,6,0
16,5,2,3,3,6,0
32,5,5,6,3,13,0
36,6,3,5,1,10,0
2,7,6,5,5,1,1
4,5,5,3,4,1,1
10,3,4,5,5,4,1
16,7,1,5,2,8,1
28,5,5,3,4,11,1
34,5,2,6,4,13,1
36,6,4,4,3,9,1
2,7,6,5,5,1,0
18,7,1,6,3,9,0
24,6,3,4,4,7,0
26,5,5,3,4,12,0
4,7,6,5,5,2,0
8,5,5,3,4,3,0
10,3,4,5,5,3,0
20,7,1,6,3,10,0
36,5,5,4,3,15,0
42,4,3,2,4,12,0
60,6,3,5,5,25,0
64,5,5,3,4,17,0
72,3,4,4,2,20,0
74,4,2,2,3,19,0
76,2,3,3,1,19,0
82,3,1,1,0,22,0
86,1,0,3,1,22,0
2,7,6,5,5,1,1
22,7,1,6,3,11,1
8,7,6,5,5,4,1
12,5,5,3,6,4,1
20,3,6,4,4,7,1
22,7,1,5,2,11,1
32,4,4,5,6,11,1
62,5,6,3,5,23,1
68,3,5,2,7,18,1
72,2,7,3,5,19,1
94,3,5,2,3,29,1
98,2,3,4,2,25,1
104,4,2,6,1,27,1
106,6,1,4,2,27,1
108,4,2,6,1,27,1
110,6,1,4,2,28,1
2,7,6,5,5,1,0
16,7,1,6,3,8,0
20,6,3,5,1,6,0
30,5,5,6,3,14,0
34,6,3,4,4,9,0
38,5,1,6,3,14,0
64,6,3,4,2,22,0
70,4,2,3,4,19,0
74,3,4,4,2,19,0
94,4,2,3,4,28,0
10,7,1,5,2,5,1
12,7,6,5,5,6,1
20,5,5,3,4,7,1
26,3,4,5,3,8,1
36,5,2,4,4,15,1
38,4,4,3,2,10,1
4,7,1,5,2,2,1
12,7,6,5,5,6,1
14,5,5,6,3,4,1
46,6,3,5,5,19,1
50,5,5,6,3,13,1
54,6,3,4,4,14,1
58,4,4,6,3,15,1
62,6,3,4,4,16,1
6,7,6,5,5,3,1
22,5,5,6,3,9,1
24,6,3,4,2,6,1
34,4,2,2,3,11,1
42,7,1,5,2,21,1
56,5,2,3,3,17,1
2,7,6,5,5,1,1
6,7,1,5,2,3,1
28,5,5,4,3,13,1
30,5,2,3,1,13,1
2,7,6,5,5,1,0
6,7,1,5,2,3,0
18,5,2,4,4,7,0
32,4,4,2,3,11,0
4,7,1,5,2,2,1
20,5,2,4,4,9,1
28,7,6,5,7,14,1
30,4,4,2,3,10,1
32,2,3,4,2,8,1
48,4,2,6,3,16,1
50,6,3,4,4,13,1
2,7,6,5,5,1,1
10,7,1,5,2,5,1
16,5,5,3,6,7,1
20,3,6,4,4,6,1
22,5,2,3,3,8,1
24,4,4,5,2,7,1
34,5,2,3,1,11,1
38,3,1,5,0,10,1
46,5,0,4,2,13,1
48,4,2,3,0,12,1
50,3,0,1,1,13,1
52,1,1,2,3,13,1
56,2,3,1,1,15,1
58,1,1,2,3,15,1
2,7,6,5,5,1,1
10,5,5,3,4,4,1
12,3,4,2,2,3,1
16,7,1,5,2,8,1
22,5,2,4,0,7,1
2,7,6,5,5,1,0
12,5,5,4,3,5,0
14,7,1,6,3,7,0
18,4,3,2,2,6,0
24,6,3,5,5,8,0
6,7,1,5,2,3,1
14,7,6,5,5,7,1
16,5,2,4,4,6,1
22,4,4,5,6,7,1
26,5,6,4,4,7,1
32,4,4,2,5,9,1
2,7,6,5,5,1,1
16,7,1,6,3,8,1
22,5,5,3,4,10,1
24,3,4,2,2,6,1
28,6,3,4,2,10,1
6,7,1,5,2,3,1
12,7,6,5,5,6,1
18,5,2,3,3,7,1
68,5,5,6,3,31,1
70,6,3,5,5,18,1
2,7,6,5,5,1,1
16,7,1,6,3,8,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
18,5,2,7,1,8,1
20,7,1,6,3,5,1
58,5,5,4,3,27,1
62,6,3,5,5,26,1
78,5,5,3,6,23,1
82,3,6,1,5,21,1
84,1,5,2,7,21,1
86,2,7,4,6,22,1
90,4,6,5,4,23,1
100,5,4,3,3,27,1
104,3,3,4,1,27,1
112,4,1,5,3,30,1
114,5,3,4,5,29,1
118,4,5,2,4,30,1
122,2,4,4,5,31,1
2,7,6,5,5,1,1
16,7,1,6,3,8,1
28,6,3,4,2,10,1
30,5,5,3,4,14,1
36,4,2,2,3,11,1
38,2,3,1,1,10,1
40,1,1,2,3,10,1
52,2,3,1,5,16,1
2,7,6,5,5,1,1
20,5,5,3,4,9,1
24,7,1,6,3,12,1
2,7,6,5,5,1,1
26,7,1,6,3,13,1
46,5,5,3,6,22,1
58,3,6,5,7,17,1
68,5,7,4,5,19,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
10,5,5,3,4,3,1
50,5,2,3,1,24,1
6,7,6,5,5,3,0
14,5,5,6,3,5,0
18,7,1,5,2,9,0
20,5,2,4,4,5,0
22,6,3,4,4,7,0
24,4,4,6,3,6,0
38,6,3,4,2,13,0
40,4,2,2,3,10,0
4,7,1,5,2,2,1
8,7,6,5,5,4,1
38,5,2,3,1,18,1
8,7,6,5,5,4,0
20,7,1,5,2,10,0
22,5,2,4,0,6,0
24,4,0,2,1,6,0
28,5,5,3,6,12,0
32,3,6,2,4,9,0
6,7,6,5,5,3,0
30,7,1,5,2,15,0
40,5,5,4,3,18,0
44,4,3,3,1,12,0
48,5,2,4,0,16,0
52,4,0,2,1,14,0
58,2,1,4,2,16,0
60,3,1,1,2,19,0
64,4,2,2,1,17,0
66,1,2,3,1,18,0
76,2,1,1,3,22,0
4,7,1,5,2,2,1
8,7,6,5,5,4,1
20,5,2,6,4,9,1
22,5,5,6,3,9,1
32,6,3,4,2,10,1
48,6,4,4,3,19,1
58,4,2,6,1,21,1
64,6,1,4,2,17,1
10,7,1,5,2,5,1
16,7,6,5,5,8,1
20,5,5,6,3,6,1
46,6,3,4,4,18,1
56,4,4,3,6,16,1
58,3,6,4,4,15,1
60,4,4,3,6,15,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
18,5,2,7,1,8,1
20,7,1,6,3,5,1
34,6,3,4,4,12,1
40,5,5,4,3,18,1
42,4,3,3,1,11,1
4,7,6,5,5,2,1
8,5,5,3,4,3,1
18,3,4,2,2,7,1
22,7,1,6,3,11,1
24,6,3,5,1,6,1
2,7,6,5,5,1,1
10,7,1,5,2,5,1
16,5,2,3,1,5,1
20,5,5,6,3,9,1
22,3,1,5,0,7,1
24,6,3,5,5,7,1
34,5,0,7,1,11,1
36,5,5,6,3,12,1
40,7,1,5,2,11,1
42,5,2,3,3,11,1
50,6,3,4,4,16,1
52,4,4,2,5,13,1
54,2,5,0,4,14,1
2,7,6,5,5,1,1
16,5,5,4,3,7,1
20,7,1,5,2,10,1
32,4,3,5,1,12,1
52,5,1,3,2,18,1
56,3,2,1,3,15,1
74,1,3,0,1,23,1
2,7,6,5,5,1,1
10,7,1,5,2,5,1
18,5,5,4,3,8,1
20,4,3,2,2,5,1
22,5,2,4,0,8,1
50,4,0,5,2,19,1
60,5,2,3,1,17,1
62,3,1,4,3,16,1
74,4,3,6,4,21,1
78,6,4,7,2,20,1
82,7,2,6,4,21,1
84,6,4,4,3,21,1
88,4,3,6,2,23,1
90,6,2,7,4,23,1
96,7,4,5,3,25,1
100,5,3,3,2,26,1
102,3,2,4,0,26,1
108,4,0,5,2,28,1
110,5,2,4,4,28,1
118,4,4,5,6,31,1
120,5,6,3,7,30,1
2,7,6,5,5,1,1
16,7,1,6,3,8,1
32,6,3,5,5,12,1
4,7,6,5,5,2,1
8,5,5,3,4,3,1
12,7,1,5,2,6,1
16,5,2,3,1,5,1
22,3,4,2,2,9,1
24,3,1,5,2,8,1
38,5,2,4,0,13,1
68,4,0,5,2,24,1
76,5,2,6,4,21,1
4,7,6,5,5,2,1
12,5,5,4,3,5,1
24,7,1,5,2,12,1
2,7,6,5,5,1,1
18,7,1,6,3,9,1
28,5,5,7,4,13,1
42,7,4,6,2,14,1
48,6,2,7,0,13,1
50,7,0,5,1,13,1
54,5,1,3,2,14,1
56,6,3,7,5,23,1
58,3,2,2,0,15,1
60,2,0,0,1,15,1
62,0,1,1,3,16,1
64,1,3,0,5,16,1
18,7,6,6,4,9,1
20,7,1,6,3,10,1
24,6,4,4,3,7,1
26,4,3,5,5,7,1
44,5,5,3,4,15,1
48,6,3,4,2,19,1
54,4,2,3,0,15,1
58,3,0,1,1,15,1
60,1,1,0,3,15,1
62,0,3,1,5,16,1
4,7,1,5,2,2,1
8,7,6,5,5,4,1
24,5,2,6,4,11,1
30,6,4,4,3,9,1
2,7,6,5,5,1,1
14,5,5,3,4,6,1
30,7,1,5,0,15,1
36,5,0,7,1,10,1
44,7,1,6,3,13,1
48,6,3,7,5,13,1
50,7,5,5,6,13,1
2,7,6,5,5,1,0
12,7,1,6,3,6,0
16,5,5,7,4,7,0
30,6,3,4,4,12,0
